agent_type,subject_ID,modelrun_ID,game_name,game_level,episode_number,event_name,count
DDQN,NA,NA,butterflies,2,132,"('avatar', 'wall')",24835
DDQN,NA,NA,butterflies,2,132,"('butterfly', 'wall')",73560
DDQN,NA,NA,butterflies,2,133,"('avatar', 'cocoon')",7458
DDQN,NA,NA,butterflies,2,133,"('butterfly', 'butterfly')",73903
DDQN,NA,NA,butterflies,2,133,"('avatar', 'butterfly')",1769
DDQN,NA,NA,butterflies,2,133,"('butterfly', 'cocoon')",2165
DDQN,NA,NA,butterflies,2,133,"('avatar', 'wall')",24944
DDQN,NA,NA,butterflies,2,133,"('butterfly', 'wall')",73750
DDQN,NA,NA,butterflies,2,134,"('avatar', 'cocoon')",7460
DDQN,NA,NA,butterflies,2,134,"('butterfly', 'butterfly')",74248
DDQN,NA,NA,butterflies,2,134,"('avatar', 'butterfly')",1782
DDQN,NA,NA,butterflies,2,134,"('butterfly', 'cocoon')",2180
DDQN,NA,NA,butterflies,2,134,"('avatar', 'wall')",25158
DDQN,NA,NA,butterflies,2,134,"('butterfly', 'wall')",74093
DDQN,NA,NA,butterflies,2,135,"('avatar', 'cocoon')",7471
DDQN,NA,NA,butterflies,2,135,"('butterfly', 'butterfly')",74678
DDQN,NA,NA,butterflies,2,135,"('avatar', 'butterfly')",1793
DDQN,NA,NA,butterflies,2,135,"('butterfly', 'cocoon')",2196
DDQN,NA,NA,butterflies,2,135,"('avatar', 'wall')",25376
DDQN,NA,NA,butterflies,2,135,"('butterfly', 'wall')",74496
DDQN,NA,NA,butterflies,2,136,"('avatar', 'cocoon')",7475
DDQN,NA,NA,butterflies,2,136,"('butterfly', 'butterfly')",75024
DDQN,NA,NA,butterflies,2,136,"('avatar', 'butterfly')",1798
DDQN,NA,NA,butterflies,2,136,"('butterfly', 'cocoon')",2210
DDQN,NA,NA,butterflies,2,136,"('avatar', 'wall')",25544
DDQN,NA,NA,butterflies,2,136,"('butterfly', 'wall')",74819
DDQN,NA,NA,butterflies,2,137,"('avatar', 'cocoon')",7516
DDQN,NA,NA,butterflies,2,137,"('butterfly', 'butterfly')",75458
DDQN,NA,NA,butterflies,2,137,"('avatar', 'butterfly')",1817
DDQN,NA,NA,butterflies,2,137,"('butterfly', 'cocoon')",2224
DDQN,NA,NA,butterflies,2,137,"('avatar', 'wall')",26057
DDQN,NA,NA,butterflies,2,137,"('butterfly', 'wall')",75359
DDQN,NA,NA,butterflies,2,138,"('avatar', 'cocoon')",7544
DDQN,NA,NA,butterflies,2,138,"('butterfly', 'butterfly')",75665
DDQN,NA,NA,butterflies,2,138,"('avatar', 'butterfly')",1826
DDQN,NA,NA,butterflies,2,138,"('butterfly', 'cocoon')",2240
DDQN,NA,NA,butterflies,2,138,"('avatar', 'wall')",26157
DDQN,NA,NA,butterflies,2,138,"('butterfly', 'wall')",75545
DDQN,NA,NA,butterflies,2,139,"('avatar', 'cocoon')",7544
DDQN,NA,NA,butterflies,2,139,"('butterfly', 'butterfly')",76040
DDQN,NA,NA,butterflies,2,139,"('avatar', 'butterfly')",1843
DDQN,NA,NA,butterflies,2,139,"('butterfly', 'cocoon')",2257
DDQN,NA,NA,butterflies,2,139,"('avatar', 'wall')",26409
DDQN,NA,NA,butterflies,2,139,"('butterfly', 'wall')",75923
DDQN,NA,NA,butterflies,2,140,"('avatar', 'cocoon')",7546
DDQN,NA,NA,butterflies,2,140,"('butterfly', 'butterfly')",76418
DDQN,NA,NA,butterflies,2,140,"('avatar', 'butterfly')",1855
DDQN,NA,NA,butterflies,2,140,"('butterfly', 'cocoon')",2271
DDQN,NA,NA,butterflies,2,140,"('avatar', 'wall')",26605
DDQN,NA,NA,butterflies,2,140,"('butterfly', 'wall')",76259
DDQN,NA,NA,butterflies,2,141,"('avatar', 'cocoon')",7552
DDQN,NA,NA,butterflies,2,141,"('butterfly', 'butterfly')",76760
DDQN,NA,NA,butterflies,2,141,"('avatar', 'butterfly')",1862
DDQN,NA,NA,butterflies,2,141,"('butterfly', 'cocoon')",2286
DDQN,NA,NA,butterflies,2,141,"('avatar', 'wall')",26783
DDQN,NA,NA,butterflies,2,141,"('butterfly', 'wall')",76567
DDQN,NA,NA,butterflies,2,142,"('avatar', 'cocoon')",7552
DDQN,NA,NA,butterflies,2,142,"('butterfly', 'butterfly')",77486
DDQN,NA,NA,butterflies,2,142,"('avatar', 'butterfly')",1876
DDQN,NA,NA,butterflies,2,142,"('butterfly', 'cocoon')",2299
DDQN,NA,NA,butterflies,2,142,"('avatar', 'wall')",27247
DDQN,NA,NA,butterflies,2,142,"('butterfly', 'wall')",77233
DDQN,NA,NA,butterflies,2,143,"('avatar', 'cocoon')",7552
DDQN,NA,NA,butterflies,2,143,"('butterfly', 'butterfly')",77686
DDQN,NA,NA,butterflies,2,143,"('avatar', 'butterfly')",1889
DDQN,NA,NA,butterflies,2,143,"('butterfly', 'cocoon')",2314
DDQN,NA,NA,butterflies,2,143,"('avatar', 'wall')",27380
DDQN,NA,NA,butterflies,2,143,"('butterfly', 'wall')",77430
DDQN,NA,NA,butterflies,2,144,"('avatar', 'cocoon')",7572
DDQN,NA,NA,butterflies,2,144,"('butterfly', 'butterfly')",77917
DDQN,NA,NA,butterflies,2,144,"('avatar', 'butterfly')",1900
DDQN,NA,NA,butterflies,2,144,"('butterfly', 'cocoon')",2329
DDQN,NA,NA,butterflies,2,144,"('avatar', 'wall')",27519
DDQN,NA,NA,butterflies,2,144,"('butterfly', 'wall')",77645
DDQN,NA,NA,butterflies,2,145,"('avatar', 'cocoon')",7572
DDQN,NA,NA,butterflies,2,145,"('butterfly', 'butterfly')",78191
DDQN,NA,NA,butterflies,2,145,"('avatar', 'butterfly')",1908
DDQN,NA,NA,butterflies,2,145,"('butterfly', 'cocoon')",2344
DDQN,NA,NA,butterflies,2,145,"('avatar', 'wall')",27682
DDQN,NA,NA,butterflies,2,145,"('butterfly', 'wall')",77899
DDQN,NA,NA,butterflies,2,146,"('avatar', 'cocoon')",7572
DDQN,NA,NA,butterflies,2,146,"('butterfly', 'butterfly')",78450
DDQN,NA,NA,butterflies,2,146,"('avatar', 'butterfly')",1919
DDQN,NA,NA,butterflies,2,146,"('butterfly', 'cocoon')",2359
DDQN,NA,NA,butterflies,2,146,"('avatar', 'wall')",27820
DDQN,NA,NA,butterflies,2,146,"('butterfly', 'wall')",78128
DDQN,NA,NA,butterflies,2,147,"('avatar', 'cocoon')",7600
DDQN,NA,NA,butterflies,2,147,"('butterfly', 'butterfly')",80282
DDQN,NA,NA,butterflies,2,147,"('avatar', 'butterfly')",1934
DDQN,NA,NA,butterflies,2,147,"('butterfly', 'cocoon')",2373
DDQN,NA,NA,butterflies,2,147,"('avatar', 'wall')",28987
DDQN,NA,NA,butterflies,2,147,"('butterfly', 'wall')",79815
DDQN,NA,NA,butterflies,2,148,"('avatar', 'cocoon')",7604
DDQN,NA,NA,butterflies,2,148,"('butterfly', 'butterfly')",80771
DDQN,NA,NA,butterflies,2,148,"('avatar', 'butterfly')",1945
DDQN,NA,NA,butterflies,2,148,"('butterfly', 'cocoon')",2387
DDQN,NA,NA,butterflies,2,148,"('avatar', 'wall')",29335
DDQN,NA,NA,butterflies,2,148,"('butterfly', 'wall')",80215
DDQN,NA,NA,butterflies,2,149,"('avatar', 'cocoon')",7610
DDQN,NA,NA,butterflies,2,149,"('butterfly', 'butterfly')",81639
DDQN,NA,NA,butterflies,2,149,"('avatar', 'butterfly')",1969
DDQN,NA,NA,butterflies,2,149,"('butterfly', 'cocoon')",2402
DDQN,NA,NA,butterflies,2,149,"('avatar', 'wall')",30553
DDQN,NA,NA,butterflies,2,149,"('butterfly', 'wall')",81183
DDQN,NA,NA,butterflies,2,150,"('avatar', 'cocoon')",7633
DDQN,NA,NA,butterflies,2,150,"('butterfly', 'butterfly')",82148
DDQN,NA,NA,butterflies,2,150,"('avatar', 'butterfly')",1980
DDQN,NA,NA,butterflies,2,150,"('butterfly', 'cocoon')",2417
DDQN,NA,NA,butterflies,2,150,"('avatar', 'wall')",30854
DDQN,NA,NA,butterflies,2,150,"('butterfly', 'wall')",81625
DDQN,NA,NA,butterflies,2,151,"('avatar', 'cocoon')",7638
DDQN,NA,NA,butterflies,2,151,"('butterfly', 'butterfly')",82465
DDQN,NA,NA,butterflies,2,151,"('avatar', 'butterfly')",1991
DDQN,NA,NA,butterflies,2,151,"('butterfly', 'cocoon')",2434
DDQN,NA,NA,butterflies,2,151,"('avatar', 'wall')",31044
DDQN,NA,NA,butterflies,2,151,"('butterfly', 'wall')",81905
DDQN,NA,NA,butterflies,2,152,"('avatar', 'cocoon')",7639
DDQN,NA,NA,butterflies,2,152,"('butterfly', 'butterfly')",83086
DDQN,NA,NA,butterflies,2,152,"('avatar', 'butterfly')",2008
DDQN,NA,NA,butterflies,2,152,"('butterfly', 'cocoon')",2450
DDQN,NA,NA,butterflies,2,152,"('avatar', 'wall')",31446
DDQN,NA,NA,butterflies,2,152,"('butterfly', 'wall')",82456
DDQN,NA,NA,butterflies,2,153,"('avatar', 'cocoon')",7714
DDQN,NA,NA,butterflies,2,153,"('butterfly', 'butterfly')",83517
DDQN,NA,NA,butterflies,2,153,"('avatar', 'butterfly')",2024
DDQN,NA,NA,butterflies,2,153,"('butterfly', 'cocoon')",2466
DDQN,NA,NA,butterflies,2,153,"('avatar', 'wall')",31727
DDQN,NA,NA,butterflies,2,153,"('butterfly', 'wall')",82838
DDQN,NA,NA,butterflies,2,154,"('avatar', 'cocoon')",7734
DDQN,NA,NA,butterflies,2,154,"('butterfly', 'butterfly')",84016
DDQN,NA,NA,butterflies,2,154,"('avatar', 'butterfly')",2035
DDQN,NA,NA,butterflies,2,154,"('butterfly', 'cocoon')",2482
DDQN,NA,NA,butterflies,2,154,"('avatar', 'wall')",31995
DDQN,NA,NA,butterflies,2,154,"('butterfly', 'wall')",83281
DDQN,NA,NA,butterflies,2,155,"('avatar', 'cocoon')",7736
DDQN,NA,NA,butterflies,2,155,"('butterfly', 'butterfly')",84501
DDQN,NA,NA,butterflies,2,155,"('avatar', 'butterfly')",2046
DDQN,NA,NA,butterflies,2,155,"('butterfly', 'cocoon')",2499
DDQN,NA,NA,butterflies,2,155,"('avatar', 'wall')",32289
DDQN,NA,NA,butterflies,2,155,"('butterfly', 'wall')",83708
DDQN,NA,NA,butterflies,2,156,"('avatar', 'cocoon')",7737
DDQN,NA,NA,butterflies,2,156,"('butterfly', 'butterfly')",85073
DDQN,NA,NA,butterflies,2,156,"('avatar', 'butterfly')",2059
DDQN,NA,NA,butterflies,2,156,"('butterfly', 'cocoon')",2513
DDQN,NA,NA,butterflies,2,156,"('avatar', 'wall')",32649
DDQN,NA,NA,butterflies,2,156,"('butterfly', 'wall')",84199
DDQN,NA,NA,butterflies,2,157,"('avatar', 'cocoon')",7775
DDQN,NA,NA,butterflies,2,157,"('butterfly', 'butterfly')",85564
DDQN,NA,NA,butterflies,2,157,"('avatar', 'butterfly')",2067
DDQN,NA,NA,butterflies,2,157,"('butterfly', 'cocoon')",2528
DDQN,NA,NA,butterflies,2,157,"('avatar', 'wall')",32944
DDQN,NA,NA,butterflies,2,157,"('butterfly', 'wall')",84619
DDQN,NA,NA,butterflies,2,158,"('avatar', 'cocoon')",7775
DDQN,NA,NA,butterflies,2,158,"('butterfly', 'butterfly')",85778
DDQN,NA,NA,butterflies,2,158,"('avatar', 'butterfly')",2076
DDQN,NA,NA,butterflies,2,158,"('butterfly', 'cocoon')",2542
DDQN,NA,NA,butterflies,2,158,"('avatar', 'wall')",33074
DDQN,NA,NA,butterflies,2,158,"('butterfly', 'wall')",84808
DDQN,NA,NA,butterflies,2,159,"('avatar', 'cocoon')",7776
DDQN,NA,NA,butterflies,2,159,"('butterfly', 'butterfly')",86278
DDQN,NA,NA,butterflies,2,159,"('avatar', 'butterfly')",2088
DDQN,NA,NA,butterflies,2,159,"('butterfly', 'cocoon')",2558
DDQN,NA,NA,butterflies,2,159,"('avatar', 'wall')",33410
DDQN,NA,NA,butterflies,2,159,"('butterfly', 'wall')",85252
DDQN,NA,NA,butterflies,2,160,"('avatar', 'cocoon')",7818
DDQN,NA,NA,butterflies,2,160,"('butterfly', 'butterfly')",86799
DDQN,NA,NA,butterflies,2,160,"('avatar', 'butterfly')",2098
DDQN,NA,NA,butterflies,2,160,"('butterfly', 'cocoon')",2574
DDQN,NA,NA,butterflies,2,160,"('avatar', 'wall')",33719
DDQN,NA,NA,butterflies,2,160,"('butterfly', 'wall')",85699
DDQN,NA,NA,butterflies,2,161,"('avatar', 'cocoon')",7872
DDQN,NA,NA,butterflies,2,161,"('butterfly', 'butterfly')",87241
DDQN,NA,NA,butterflies,2,161,"('avatar', 'butterfly')",2100
DDQN,NA,NA,butterflies,2,161,"('butterfly', 'cocoon')",2587
DDQN,NA,NA,butterflies,2,161,"('avatar', 'wall')",33984
DDQN,NA,NA,butterflies,2,161,"('butterfly', 'wall')",86101
DDQN,NA,NA,butterflies,2,162,"('avatar', 'cocoon')",7873
DDQN,NA,NA,butterflies,2,162,"('butterfly', 'butterfly')",87428
DDQN,NA,NA,butterflies,2,162,"('avatar', 'butterfly')",2103
DDQN,NA,NA,butterflies,2,162,"('butterfly', 'cocoon')",2601
DDQN,NA,NA,butterflies,2,162,"('avatar', 'wall')",34100
DDQN,NA,NA,butterflies,2,162,"('butterfly', 'wall')",86282
DDQN,NA,NA,butterflies,2,163,"('avatar', 'cocoon')",7887
DDQN,NA,NA,butterflies,2,163,"('butterfly', 'butterfly')",87757
DDQN,NA,NA,butterflies,2,163,"('avatar', 'butterfly')",2115
DDQN,NA,NA,butterflies,2,163,"('butterfly', 'cocoon')",2617
DDQN,NA,NA,butterflies,2,163,"('avatar', 'wall')",34332
DDQN,NA,NA,butterflies,2,163,"('butterfly', 'wall')",86615
DDQN,NA,NA,butterflies,2,164,"('avatar', 'cocoon')",7919
DDQN,NA,NA,butterflies,2,164,"('butterfly', 'butterfly')",88163
DDQN,NA,NA,butterflies,2,164,"('avatar', 'butterfly')",2130
DDQN,NA,NA,butterflies,2,164,"('butterfly', 'cocoon')",2631
DDQN,NA,NA,butterflies,2,164,"('avatar', 'wall')",34601
DDQN,NA,NA,butterflies,2,164,"('butterfly', 'wall')",86987
DDQN,NA,NA,butterflies,2,165,"('avatar', 'cocoon')",8047
DDQN,NA,NA,butterflies,2,165,"('butterfly', 'butterfly')",89110
DDQN,NA,NA,butterflies,2,165,"('avatar', 'butterfly')",2139
DDQN,NA,NA,butterflies,2,165,"('butterfly', 'cocoon')",2646
DDQN,NA,NA,butterflies,2,165,"('avatar', 'wall')",35227
DDQN,NA,NA,butterflies,2,165,"('butterfly', 'wall')",87860
DDQN,NA,NA,butterflies,2,166,"('avatar', 'cocoon')",8075
DDQN,NA,NA,butterflies,2,166,"('butterfly', 'butterfly')",89616
DDQN,NA,NA,butterflies,2,166,"('avatar', 'butterfly')",2156
DDQN,NA,NA,butterflies,2,166,"('butterfly', 'cocoon')",2663
DDQN,NA,NA,butterflies,2,166,"('avatar', 'wall')",35611
DDQN,NA,NA,butterflies,2,166,"('butterfly', 'wall')",88265
DDQN,NA,NA,butterflies,2,167,"('avatar', 'cocoon')",8075
DDQN,NA,NA,butterflies,2,167,"('butterfly', 'butterfly')",89994
DDQN,NA,NA,butterflies,2,167,"('avatar', 'butterfly')",2167
DDQN,NA,NA,butterflies,2,167,"('butterfly', 'cocoon')",2678
DDQN,NA,NA,butterflies,2,167,"('avatar', 'wall')",35855
DDQN,NA,NA,butterflies,2,167,"('butterfly', 'wall')",88601
DDQN,NA,NA,butterflies,2,168,"('avatar', 'cocoon')",8108
DDQN,NA,NA,butterflies,2,168,"('butterfly', 'butterfly')",90372
DDQN,NA,NA,butterflies,2,168,"('avatar', 'butterfly')",2181
DDQN,NA,NA,butterflies,2,168,"('butterfly', 'cocoon')",2693
DDQN,NA,NA,butterflies,2,168,"('avatar', 'wall')",36163
DDQN,NA,NA,butterflies,2,168,"('butterfly', 'wall')",88979
DDQN,NA,NA,butterflies,2,169,"('avatar', 'cocoon')",8114
DDQN,NA,NA,butterflies,2,169,"('butterfly', 'butterfly')",90928
DDQN,NA,NA,butterflies,2,169,"('avatar', 'butterfly')",2193
DDQN,NA,NA,butterflies,2,169,"('butterfly', 'cocoon')",2708
DDQN,NA,NA,butterflies,2,169,"('avatar', 'wall')",36535
DDQN,NA,NA,butterflies,2,169,"('butterfly', 'wall')",89462
DDQN,NA,NA,butterflies,2,170,"('avatar', 'cocoon')",8115
DDQN,NA,NA,butterflies,2,170,"('butterfly', 'butterfly')",91693
DDQN,NA,NA,butterflies,2,170,"('avatar', 'butterfly')",2208
DDQN,NA,NA,butterflies,2,170,"('butterfly', 'cocoon')",2723
DDQN,NA,NA,butterflies,2,170,"('avatar', 'wall')",37052
DDQN,NA,NA,butterflies,2,170,"('butterfly', 'wall')",90121
DDQN,NA,NA,butterflies,2,171,"('avatar', 'cocoon')",8115
DDQN,NA,NA,butterflies,2,171,"('butterfly', 'butterfly')",92085
DDQN,NA,NA,butterflies,2,171,"('avatar', 'butterfly')",2218
DDQN,NA,NA,butterflies,2,171,"('butterfly', 'cocoon')",2739
DDQN,NA,NA,butterflies,2,171,"('avatar', 'wall')",37316
DDQN,NA,NA,butterflies,2,171,"('butterfly', 'wall')",90456
DDQN,NA,NA,butterflies,2,172,"('avatar', 'cocoon')",8158
DDQN,NA,NA,butterflies,2,172,"('butterfly', 'butterfly')",92297
DDQN,NA,NA,butterflies,2,172,"('avatar', 'butterfly')",2229
DDQN,NA,NA,butterflies,2,172,"('butterfly', 'cocoon')",2752
DDQN,NA,NA,butterflies,2,172,"('avatar', 'wall')",37447
DDQN,NA,NA,butterflies,2,172,"('butterfly', 'wall')",90635
DDQN,NA,NA,butterflies,2,173,"('avatar', 'cocoon')",8163
DDQN,NA,NA,butterflies,2,173,"('butterfly', 'butterfly')",92733
DDQN,NA,NA,butterflies,2,173,"('avatar', 'butterfly')",2239
DDQN,NA,NA,butterflies,2,173,"('butterfly', 'cocoon')",2767
DDQN,NA,NA,butterflies,2,173,"('avatar', 'wall')",37717
DDQN,NA,NA,butterflies,2,173,"('butterfly', 'wall')",91041
DDQN,NA,NA,butterflies,2,174,"('avatar', 'cocoon')",8166
DDQN,NA,NA,butterflies,2,174,"('butterfly', 'butterfly')",93318
DDQN,NA,NA,butterflies,2,174,"('avatar', 'butterfly')",2251
DDQN,NA,NA,butterflies,2,174,"('butterfly', 'cocoon')",2780
DDQN,NA,NA,butterflies,2,174,"('avatar', 'wall')",38126
DDQN,NA,NA,butterflies,2,174,"('butterfly', 'wall')",91577
DDQN,NA,NA,butterflies,2,175,"('avatar', 'cocoon')",8166
DDQN,NA,NA,butterflies,2,175,"('butterfly', 'butterfly')",93537
DDQN,NA,NA,butterflies,2,175,"('avatar', 'butterfly')",2257
DDQN,NA,NA,butterflies,2,175,"('butterfly', 'cocoon')",2795
DDQN,NA,NA,butterflies,2,175,"('avatar', 'wall')",38264
DDQN,NA,NA,butterflies,2,175,"('butterfly', 'wall')",91772
DDQN,NA,NA,butterflies,2,176,"('avatar', 'cocoon')",8166
DDQN,NA,NA,butterflies,2,176,"('butterfly', 'butterfly')",94002
DDQN,NA,NA,butterflies,2,176,"('avatar', 'butterfly')",2268
DDQN,NA,NA,butterflies,2,176,"('butterfly', 'cocoon')",2810
DDQN,NA,NA,butterflies,2,176,"('avatar', 'wall')",38648
DDQN,NA,NA,butterflies,2,176,"('butterfly', 'wall')",92188
DDQN,NA,NA,butterflies,2,177,"('avatar', 'cocoon')",8229
DDQN,NA,NA,butterflies,2,177,"('butterfly', 'butterfly')",94429
DDQN,NA,NA,butterflies,2,177,"('avatar', 'butterfly')",2280
DDQN,NA,NA,butterflies,2,177,"('butterfly', 'cocoon')",2826
DDQN,NA,NA,butterflies,2,177,"('avatar', 'wall')",38960
DDQN,NA,NA,butterflies,2,177,"('butterfly', 'wall')",92591
DDQN,NA,NA,butterflies,2,178,"('avatar', 'cocoon')",8232
DDQN,NA,NA,butterflies,2,178,"('butterfly', 'butterfly')",95149
DDQN,NA,NA,butterflies,2,178,"('avatar', 'butterfly')",2296
DDQN,NA,NA,butterflies,2,178,"('butterfly', 'cocoon')",2842
DDQN,NA,NA,butterflies,2,178,"('avatar', 'wall')",39561
DDQN,NA,NA,butterflies,2,178,"('butterfly', 'wall')",93279
DDQN,NA,NA,butterflies,2,179,"('avatar', 'cocoon')",8262
DDQN,NA,NA,butterflies,2,179,"('butterfly', 'butterfly')",95445
DDQN,NA,NA,butterflies,2,179,"('avatar', 'butterfly')",2305
DDQN,NA,NA,butterflies,2,179,"('butterfly', 'cocoon')",2857
DDQN,NA,NA,butterflies,2,179,"('avatar', 'wall')",39747
DDQN,NA,NA,butterflies,2,179,"('butterfly', 'wall')",93548
DDQN,NA,NA,butterflies,2,180,"('avatar', 'cocoon')",8262
DDQN,NA,NA,butterflies,2,180,"('butterfly', 'butterfly')",95712
DDQN,NA,NA,butterflies,2,180,"('avatar', 'butterfly')",2315
DDQN,NA,NA,butterflies,2,180,"('butterfly', 'cocoon')",2872
DDQN,NA,NA,butterflies,2,180,"('avatar', 'wall')",39906
DDQN,NA,NA,butterflies,2,180,"('butterfly', 'wall')",93788
DDQN,NA,NA,butterflies,2,181,"('avatar', 'cocoon')",8278
DDQN,NA,NA,butterflies,2,181,"('butterfly', 'butterfly')",96069
DDQN,NA,NA,butterflies,2,181,"('avatar', 'butterfly')",2327
DDQN,NA,NA,butterflies,2,181,"('butterfly', 'cocoon')",2887
DDQN,NA,NA,butterflies,2,181,"('avatar', 'wall')",40142
DDQN,NA,NA,butterflies,2,181,"('butterfly', 'wall')",94098
DDQN,NA,NA,butterflies,2,182,"('avatar', 'cocoon')",8278
DDQN,NA,NA,butterflies,2,182,"('butterfly', 'butterfly')",96337
DDQN,NA,NA,butterflies,2,182,"('avatar', 'butterfly')",2338
DDQN,NA,NA,butterflies,2,182,"('butterfly', 'cocoon')",2902
DDQN,NA,NA,butterflies,2,182,"('avatar', 'wall')",40333
DDQN,NA,NA,butterflies,2,182,"('butterfly', 'wall')",94323
DDQN,NA,NA,butterflies,2,183,"('avatar', 'cocoon')",8278
DDQN,NA,NA,butterflies,2,183,"('butterfly', 'butterfly')",96728
DDQN,NA,NA,butterflies,2,183,"('avatar', 'butterfly')",2349
DDQN,NA,NA,butterflies,2,183,"('butterfly', 'cocoon')",2917
DDQN,NA,NA,butterflies,2,183,"('avatar', 'wall')",40601
DDQN,NA,NA,butterflies,2,183,"('butterfly', 'wall')",94694
DDQN,NA,NA,butterflies,2,184,"('avatar', 'cocoon')",8279
DDQN,NA,NA,butterflies,2,184,"('butterfly', 'butterfly')",97187
DDQN,NA,NA,butterflies,2,184,"('avatar', 'butterfly')",2356
DDQN,NA,NA,butterflies,2,184,"('butterfly', 'cocoon')",2931
DDQN,NA,NA,butterflies,2,184,"('avatar', 'wall')",40902
DDQN,NA,NA,butterflies,2,184,"('butterfly', 'wall')",95124
DDQN,NA,NA,butterflies,2,185,"('avatar', 'cocoon')",8282
DDQN,NA,NA,butterflies,2,185,"('butterfly', 'butterfly')",98085
DDQN,NA,NA,butterflies,2,185,"('avatar', 'butterfly')",2365
DDQN,NA,NA,butterflies,2,185,"('butterfly', 'cocoon')",2947
DDQN,NA,NA,butterflies,2,185,"('avatar', 'wall')",41529
DDQN,NA,NA,butterflies,2,185,"('butterfly', 'wall')",95907
DDQN,NA,NA,butterflies,2,186,"('avatar', 'cocoon')",8286
DDQN,NA,NA,butterflies,2,186,"('butterfly', 'butterfly')",98318
DDQN,NA,NA,butterflies,2,186,"('avatar', 'butterfly')",2376
DDQN,NA,NA,butterflies,2,186,"('butterfly', 'cocoon')",2963
DDQN,NA,NA,butterflies,2,186,"('avatar', 'wall')",41686
DDQN,NA,NA,butterflies,2,186,"('butterfly', 'wall')",96110
DDQN,NA,NA,butterflies,2,187,"('avatar', 'cocoon')",8298
DDQN,NA,NA,butterflies,2,187,"('butterfly', 'butterfly')",98503
DDQN,NA,NA,butterflies,2,187,"('avatar', 'butterfly')",2388
DDQN,NA,NA,butterflies,2,187,"('butterfly', 'cocoon')",2981
DDQN,NA,NA,butterflies,2,187,"('avatar', 'wall')",41808
DDQN,NA,NA,butterflies,2,187,"('butterfly', 'wall')",96237
DDQN,NA,NA,butterflies,2,188,"('avatar', 'cocoon')",8381
DDQN,NA,NA,butterflies,2,188,"('butterfly', 'butterfly')",99157
DDQN,NA,NA,butterflies,2,188,"('avatar', 'butterfly')",2401
DDQN,NA,NA,butterflies,2,188,"('butterfly', 'cocoon')",2997
DDQN,NA,NA,butterflies,2,188,"('avatar', 'wall')",42274
DDQN,NA,NA,butterflies,2,188,"('butterfly', 'wall')",96794
DDQN,NA,NA,butterflies,2,189,"('avatar', 'cocoon')",8381
DDQN,NA,NA,butterflies,2,189,"('butterfly', 'butterfly')",99525
DDQN,NA,NA,butterflies,2,189,"('avatar', 'butterfly')",2417
DDQN,NA,NA,butterflies,2,189,"('butterfly', 'cocoon')",3012
DDQN,NA,NA,butterflies,2,189,"('avatar', 'wall')",42589
DDQN,NA,NA,butterflies,2,189,"('butterfly', 'wall')",97152
DDQN,NA,NA,butterflies,2,190,"('avatar', 'cocoon')",8436
DDQN,NA,NA,butterflies,2,190,"('butterfly', 'butterfly')",100171
DDQN,NA,NA,butterflies,2,190,"('avatar', 'butterfly')",2426
DDQN,NA,NA,butterflies,2,190,"('butterfly', 'cocoon')",3028
DDQN,NA,NA,butterflies,2,190,"('avatar', 'wall')",43094
DDQN,NA,NA,butterflies,2,190,"('butterfly', 'wall')",97723
DDQN,NA,NA,butterflies,2,191,"('avatar', 'cocoon')",8437
DDQN,NA,NA,butterflies,2,191,"('butterfly', 'butterfly')",100870
DDQN,NA,NA,butterflies,2,191,"('avatar', 'butterfly')",2437
DDQN,NA,NA,butterflies,2,191,"('butterfly', 'cocoon')",3043
DDQN,NA,NA,butterflies,2,191,"('avatar', 'wall')",43629
DDQN,NA,NA,butterflies,2,191,"('butterfly', 'wall')",98375
DDQN,NA,NA,butterflies,2,192,"('avatar', 'cocoon')",8564
DDQN,NA,NA,butterflies,2,192,"('butterfly', 'butterfly')",101603
DDQN,NA,NA,butterflies,2,192,"('avatar', 'butterfly')",2449
DDQN,NA,NA,butterflies,2,192,"('butterfly', 'cocoon')",3058
DDQN,NA,NA,butterflies,2,192,"('avatar', 'wall')",44159
DDQN,NA,NA,butterflies,2,192,"('butterfly', 'wall')",99021
DDQN,NA,NA,butterflies,2,193,"('avatar', 'cocoon')",8618
DDQN,NA,NA,butterflies,2,193,"('butterfly', 'butterfly')",102124
DDQN,NA,NA,butterflies,2,193,"('avatar', 'butterfly')",2462
DDQN,NA,NA,butterflies,2,193,"('butterfly', 'cocoon')",3073
DDQN,NA,NA,butterflies,2,193,"('avatar', 'wall')",44592
DDQN,NA,NA,butterflies,2,193,"('butterfly', 'wall')",99529
DDQN,NA,NA,butterflies,2,194,"('avatar', 'cocoon')",8659
DDQN,NA,NA,butterflies,2,194,"('butterfly', 'butterfly')",102660
DDQN,NA,NA,butterflies,2,194,"('avatar', 'butterfly')",2466
DDQN,NA,NA,butterflies,2,194,"('butterfly', 'cocoon')",3089
DDQN,NA,NA,butterflies,2,194,"('avatar', 'wall')",45001
DDQN,NA,NA,butterflies,2,194,"('butterfly', 'wall')",100011
DDQN,NA,NA,butterflies,2,195,"('avatar', 'cocoon')",8659
DDQN,NA,NA,butterflies,2,195,"('butterfly', 'butterfly')",103049
DDQN,NA,NA,butterflies,2,195,"('avatar', 'butterfly')",2479
DDQN,NA,NA,butterflies,2,195,"('butterfly', 'cocoon')",3103
DDQN,NA,NA,butterflies,2,195,"('avatar', 'wall')",45372
