agent_type,subject_ID,modelrun_ID,game_name,game_level,episode_number,event_name,count
DDQN,NA,NA,variant_expt_ee_3,5,220,"('avatar', 'wall')",62
DDQN,NA,NA,variant_expt_ee_3,5,220,"('apple', 'avatar')",1
DDQN,NA,NA,variant_expt_ee_3,5,220,"('avatar', 'eel')",1
DDQN,NA,NA,variant_expt_ee_3,5,220,"('avatar', 'orange')",1
DDQN,NA,NA,variant_expt_ee_3,5,220,"('avatar', 'fruit')",2
DDQN,NA,NA,variant_expt_ee_3,5,221,"('avatar', 'dough')",2
DDQN,NA,NA,variant_expt_ee_3,5,221,"('avatar', 'blueberry')",2
DDQN,NA,NA,variant_expt_ee_3,5,221,"('avatar', 'wall')",473
DDQN,NA,NA,variant_expt_ee_3,5,221,"('avatar', 'eel')",2
DDQN,NA,NA,variant_expt_ee_3,5,221,"('avatar', 'orange')",2
DDQN,NA,NA,variant_expt_ee_3,5,221,"('avatar', 'fruit')",4
